dataset,arch,level,scale,single_tokens,cum_tokens,tokens_used,method,ece_percent_mean,ece_percent_std,adaptive_ece_percent_mean,adaptive_ece_percent_std,brier_mean,brier_std,auroc_mean,auroc_std
chartqa,m3,3,36,36,46,36,Naive Confidence (NC),72.53912278264761,1.0594957462150274,72.53912278264761,1.0594957462150203,0.6207971602245625,0.015153175158143368,0.8546959918478262,0.027679197202922702
chartqa,m3,3,36,36,46,36,Platt Scaling (1D),2.760491800663929,0.6608730879075991,3.3512551055214255,0.4629862550714727,0.059741075854181,0.0029467122202033492,0.8546959918478262,0.027679197202922702
chartqa,m3,3,36,36,46,36,Temperature Scaling (TS),45.897760895243245,0.15738586442296268,45.897760895243245,0.1573858644229575,0.27724051537974725,0.0013091005962331907,0.8546959918478262,0.027679197202922702
chartqa,m3,3,36,36,46,46,Trajectory Platt (5D),2.6730450077215204,0.8292138880912905,3.4403127635130657,0.5690075264535542,0.05966217307860603,0.003367183225964614,0.846875,0.026918313768319744
chartqa,m3,4,144,144,190,144,Naive Confidence (NC),70.90719002059781,0.8007025421923719,70.90719002059781,0.8007025421923719,0.6083495521568816,0.010140429050002307,0.8389066589124745,0.030503504958247506
chartqa,m3,4,144,144,190,144,Platt Scaling (1D),3.367153299610731,0.6331003437884485,4.212956492432879,0.9573604781186854,0.06773934951154638,0.0025111514268029724,0.8389066589124745,0.030503504958247506
chartqa,m3,4,144,144,190,144,Temperature Scaling (TS),44.619828879701096,0.25230934901245483,44.52624141995583,0.1652000074419466,0.27565788058323204,0.0015045044700393402,0.8389066589124745,0.030503504958247506
chartqa,m3,4,144,144,190,190,Trajectory Platt (5D),3.7718918561004102,1.166472555361799,3.881868353113532,1.3738451134017138,0.06806102327632656,0.0025882913445791538,0.8391247455655714,0.032367117548101856
chartqa,m3,5,576,576,766,576,Naive Confidence (NC),71.17276413164223,1.3307435397883667,71.01770538858258,1.1515550441881541,0.6182091261275372,0.013386549591316304,0.7844378151857376,0.031913632336325624
chartqa,m3,5,576,576,766,576,Platt Scaling (1D),3.1307161065538223,0.20963198924685703,4.0816582196794,0.6970477268117253,0.07603323920357827,0.004246455240410172,0.7844378151857376,0.031913632336325624
chartqa,m3,5,576,576,766,576,Temperature Scaling (TS),44.39614638809684,0.1617450275235372,44.299455842504564,0.13415196527600481,0.27750555274449834,0.0013364360489986342,0.7844378151857376,0.031913632336325624
