dataset,arch,level,scale,single_tokens,cum_tokens,tokens_used,seed,method,accuracy,ece_percent,adaptive_ece_percent,brier,auroc
vqav2,mqt,2,9,9,10,9,42,Temperature Scaling (TS),68.75,12.904312867846876,14.090925536240487,0.20002894682553232,0.7163345454545456
vqav2,mqt,2,9,9,10,9,42,Platt Scaling (1D),68.75,11.010521280304623,13.193911969044484,0.19667502336265877,0.7163345454545456
vqav2,mqt,2,9,9,10,10,42,Trajectory Platt (5D),68.75,5.494416724890469,7.531353663653135,0.18663038076139202,0.7174109090909091
vqav2,mqt,2,9,9,10,9,43,Naive Confidence (NC),68.75,11.033931577578187,11.199308319017291,0.19381975696366296,0.6990981818181818
vqav2,mqt,2,9,9,10,9,43,Temperature Scaling (TS),68.75,15.294352546692854,14.311984164362753,0.20457723440875178,0.6990981818181818
vqav2,mqt,2,9,9,10,9,43,Platt Scaling (1D),68.75,12.12387535424919,12.552756895709722,0.19922701074978935,0.6990981818181818
vqav2,mqt,2,9,9,10,10,43,Trajectory Platt (5D),68.75,6.035750284790993,6.723162412643435,0.19568222753075207,0.6715345454545454
vqav2,mqt,2,9,9,10,9,44,Naive Confidence (NC),68.75,11.90695076063275,11.167779076844456,0.19732550359015757,0.6811636363636363
vqav2,mqt,2,9,9,10,9,44,Temperature Scaling (TS),68.75,13.083579229456513,14.409401514974526,0.20601567270895035,0.6811636363636363
vqav2,mqt,2,9,9,10,9,44,Platt Scaling (1D),68.75,12.489212981027551,12.586492110922268,0.20172565767925807,0.6811636363636363
vqav2,mqt,2,9,9,10,10,44,Trajectory Platt (5D),68.75,4.624857891350985,6.502115633338688,0.20002983473404867,0.6708363636363637
vqav2,mqt,2,9,9,10,9,45,Naive Confidence (NC),68.75,9.69153336435556,9.804609887301922,0.18537003811157277,0.7202036363636364
vqav2,mqt,2,9,9,10,9,45,Temperature Scaling (TS),68.75,14.18735243436905,14.214481523042025,0.1987173658782239,0.7202036363636364
vqav2,mqt,2,9,9,10,9,45,Platt Scaling (1D),68.75,11.771814132382792,11.786211719877807,0.19536304579671324,0.7202036363636364
vqav2,mqt,2,9,9,10,10,45,Trajectory Platt (5D),68.75,6.484999731183051,6.811174869537353,0.18872391040660155,0.7114472727272727
vqav2,mqt,2,9,9,10,9,46,Naive Confidence (NC),68.75,11.67349790968001,11.59336400218308,0.19384311804181628,0.6954763636363637
vqav2,mqt,2,9,9,10,9,46,Temperature Scaling (TS),68.75,15.822315561210146,16.65189292853463,0.2079982340117558,0.6954763636363637
vqav2,mqt,2,9,9,10,9,46,Platt Scaling (1D),68.75,15.531299429181878,14.76844016515827,0.202165012006125,0.6954763636363637
vqav2,mqt,2,9,9,10,10,46,Trajectory Platt (5D),68.75,5.290871888399122,6.989461734890937,0.1976052007372393,0.6683927272727272
vqav2,mqt,3,36,36,46,36,42,Naive Confidence (NC),73.25,9.726332450285554,8.971109071746469,0.17401485955270896,0.7122579822015246
vqav2,mqt,3,36,36,46,36,42,Temperature Scaling (TS),73.25,12.26735690872838,12.56898918196408,0.18258146340533854,0.7122579822015246
vqav2,mqt,3,36,36,46,36,42,Platt Scaling (1D),73.25,9.04487175014106,11.256252430345278,0.17805000951181044,0.7122579822015246
vqav2,mqt,3,36,36,46,46,42,Trajectory Platt (5D),73.25,6.883659105747938,6.61774004623294,0.17496434666967134,0.7289400657076329
vqav2,mqt,3,36,36,46,36,43,Naive Confidence (NC),73.25,10.462772920727728,8.875362128019331,0.16553541525930776,0.7230869828713598
vqav2,mqt,3,36,36,46,36,43,Temperature Scaling (TS),73.25,15.307304825183657,14.746495528268182,0.18049772122809316,0.7230869828713598
vqav2,mqt,3,36,36,46,36,43,Platt Scaling (1D),73.25,10.852315267923922,12.854839338493495,0.17660683149603032,0.7230869828713598
vqav2,mqt,3,36,36,46,46,43,Trajectory Platt (5D),73.25,5.741151586174962,5.614215165376666,0.1603663018998388,0.7800070173200215
vqav2,mqt,3,36,36,46,36,44,Naive Confidence (NC),73.25,10.773315690457823,10.677022509276867,0.16577822377173612,0.7140123122069472
vqav2,mqt,3,36,36,46,36,44,Temperature Scaling (TS),73.25,15.982338827661977,16.27193207211962,0.18077317314831087,0.7140123122069472
vqav2,mqt,3,36,36,46,36,44,Platt Scaling (1D),73.25,13.710945888053368,14.896318372158312,0.17691233339020632,0.7140123122069472
vqav2,mqt,3,36,36,46,46,44,Trajectory Platt (5D),73.25,6.390577917918564,5.542450999841092,0.17128974006098602,0.7503428917737871
vqav2,mqt,3,36,36,46,36,45,Naive Confidence (NC),73.25,10.934385515749454,10.243396393954752,0.16354888346093463,0.73168319989793
vqav2,mqt,3,36,36,46,36,45,Temperature Scaling (TS),73.25,15.057876268669132,15.35942430597407,0.1793141354647184,0.73168319989793
vqav2,mqt,3,36,36,46,36,45,Platt Scaling (1D),73.25,13.960292178950192,15.032251085742063,0.17712851660706153,0.73168319989793
vqav2,mqt,3,36,36,46,46,45,Trajectory Platt (5D),73.25,3.674106530845168,7.758330680429937,0.16339695762294817,0.7740103983923958
vqav2,mqt,3,36,36,46,36,46,Naive Confidence (NC),73.25,10.607570225372912,9.482847714796664,0.16866890027937642,0.7206787662275524
vqav2,mqt,3,36,36,46,36,46,Temperature Scaling (TS),73.25,13.52823610065261,14.745059824834982,0.18089769145739912,0.7206787662275524
vqav2,mqt,3,36,36,46,36,46,Platt Scaling (1D),73.25,9.950762166451181,12.130247744063192,0.17711674391878987,0.7206787662275524
vqav2,mqt,3,36,36,46,46,46,Trajectory Platt (5D),73.25,3.502466414123775,6.770617146044971,0.1646785546538533,0.764377531817167
vqav2,mqt,4,144,144,190,144,42,Naive Confidence (NC),76.25,10.633821643888949,11.008555136620998,0.17080140451188544,0.6651596203623814
vqav2,mqt,4,144,144,190,144,42,Temperature Scaling (TS),76.25,13.938937757370734,15.038658749851416,0.18010738246602656,0.6651596203623814
vqav2,mqt,4,144,144,190,144,42,Platt Scaling (1D),76.25,9.506007930035098,10.506537881744869,0.17116789270489505,0.6651596203623814
vqav2,mqt,4,144,144,190,190,42,Trajectory Platt (5D),76.25,7.480197951197623,7.375092670321462,0.1686339581461849,0.7033304572907679
vqav2,mqt,4,144,144,190,144,43,Naive Confidence (NC),76.25,7.273233320564032,7.460766311734914,0.13606442749442993,0.7812942191544435
vqav2,mqt,4,144,144,190,144,43,Temperature Scaling (TS),76.25,13.743256364318398,12.620807168981182,0.1547664030515067,0.7812942191544435
vqav2,mqt,4,144,144,190,144,43,Platt Scaling (1D),76.25,11.300313825625846,12.185109470867355,0.15693607093530504,0.7812942191544435
vqav2,mqt,4,144,144,190,190,43,Trajectory Platt (5D),76.25,5.489958092570305,5.862213224172592,0.1469098825187341,0.7895427092320966
vqav2,mqt,4,144,144,190,144,44,Naive Confidence (NC),76.25,10.747917920351027,10.82417266815901,0.17567131225360136,0.6596721311475409
vqav2,mqt,4,144,144,190,144,44,Temperature Scaling (TS),76.25,12.597242512167595,12.257032754358605,0.1791162076914233,0.6596721311475409
vqav2,mqt,4,144,144,190,144,44,Platt Scaling (1D),76.25,8.457972197002608,8.629275609771897,0.17145797202553262,0.6596721311475409
vqav2,mqt,4,144,144,190,190,44,Trajectory Platt (5D),76.25,6.394258622080088,7.517246965318917,0.16217235501386248,0.7391199309749783
vqav2,mqt,4,144,144,190,144,45,Naive Confidence (NC),76.25,12.482571151107553,11.519798215478657,0.15938665732475538,0.7045729076790337
vqav2,mqt,4,144,144,190,144,45,Temperature Scaling (TS),76.25,16.140427944264854,16.709667410634,0.17421576135530195,0.7045729076790337
vqav2,mqt,4,144,144,190,144,45,Platt Scaling (1D),76.25,11.98088564279012,14.169788394247131,0.16603564378054309,0.7045729076790337
vqav2,mqt,4,144,144,190,190,45,Trajectory Platt (5D),76.25,5.8125909063965056,5.740469017997383,0.15298423605809897,0.7676962899050906
vqav2,mqt,4,144,144,190,144,46,Naive Confidence (NC),76.25,10.395048927515743,9.389329541474579,0.16288088470406226,0.6926143226919758
vqav2,mqt,4,144,144,190,144,46,Temperature Scaling (TS),76.25,14.331999258802908,13.62231066491906,0.1724335685916125,0.6926143226919758
vqav2,mqt,4,144,144,190,144,46,Platt Scaling (1D),76.25,9.531798490745782,10.36054967887796,0.1666362017865606,0.6926143226919758
vqav2,mqt,4,144,144,190,190,46,Trajectory Platt (5D),76.25,4.000935003161428,4.167339935898782,0.14885853341133218,0.7756686798964624
vqav2,mqt,5,256,256,446,256,42,Naive Confidence (NC),76.75,10.485453115776183,10.311240037903188,0.17132402638546154,0.6414136107316731
vqav2,mqt,5,256,256,446,256,42,Temperature Scaling (TS),76.75,13.872632204612678,13.650877606452985,0.178944229752847,0.6414136107316731
vqav2,mqt,5,256,256,446,256,42,Platt Scaling (1D),76.75,10.537972478113074,10.943124061104207,0.17122643391309797,0.6414136107316731
vqav2,mqt,5,256,256,446,446,42,Trajectory Platt (5D),76.75,7.1605651937425145,7.6411196552217,0.16293551831326275,0.7393436306959477
vqav2,mqt,5,256,256,446,256,43,Naive Confidence (NC),76.75,8.16122752428055,7.304843194782734,0.15313324267520054,0.7267696402928093
vqav2,mqt,5,256,256,446,256,43,Temperature Scaling (TS),76.75,11.170040939736117,12.065863843834945,0.16314278680293967,0.7267696402928093
vqav2,mqt,5,256,256,446,256,43,Platt Scaling (1D),76.75,9.03495857717663,9.780273679673249,0.16020190957969732,0.7267696402928093
vqav2,mqt,5,256,256,446,446,43,Trajectory Platt (5D),76.75,4.589154884219169,5.817133717238903,0.1392385944965051,0.8104794928373786
vqav2,mqt,5,256,256,446,256,44,Naive Confidence (NC),76.75,9.193998016417023,9.860151655972004,0.17154883162016327,0.6606073342439844
vqav2,mqt,5,256,256,446,256,44,Temperature Scaling (TS),76.75,11.254927693334878,12.30837005509243,0.1752621687391514,0.6606073342439844
vqav2,mqt,5,256,256,446,256,44,Platt Scaling (1D),76.75,7.717500333475916,9.483995851677783,0.1684060027295191,0.6606073342439844
vqav2,mqt,5,256,256,446,446,44,Trajectory Platt (5D),76.75,5.942912044003608,7.09204258956015,0.1624417272529635,0.7367167524780218
vqav2,mqt,5,256,256,446,256,45,Naive Confidence (NC),76.75,9.765025066211821,9.624472251161933,0.15956046206555155,0.7085215929389512
vqav2,mqt,5,256,256,446,256,45,Temperature Scaling (TS),76.75,11.50944008310821,12.508359442596934,0.16800793159093444,0.7085215929389512
vqav2,mqt,5,256,256,446,256,45,Platt Scaling (1D),76.75,7.339192563464368,10.893450738977258,0.1622213200185265,0.7085215929389512
vqav2,mqt,5,256,256,446,446,45,Trajectory Platt (5D),76.75,5.057644994929432,5.863578440621495,0.14709322441678857,0.7955938496024657
vqav2,mqt,5,256,256,446,256,46,Naive Confidence (NC),76.75,8.781343713402748,7.7514510378241575,0.15789777784904988,0.7235823613883927
vqav2,mqt,5,256,256,446,256,46,Temperature Scaling (TS),76.75,10.304582679381602,10.34853486143528,0.16576347984859063,0.7235823613883927
vqav2,mqt,5,256,256,446,256,46,Platt Scaling (1D),76.75,6.767146456734395,7.405887711558822,0.1611411496393631,0.7235823613883927
vqav2,mqt,5,256,256,446,446,46,Trajectory Platt (5D),76.75,4.567949244752525,5.865051565691829,0.1572558609552903,0.73972890616791
avqa,mqt,1,1,1,1,1,42,Naive Confidence (NC),35.75,26.609173869248476,26.72269633924589,0.3273096094236645,0.6354112813256781
avqa,mqt,1,1,1,1,1,42,Temperature Scaling (TS),35.75,16.415807647780063,23.612388557825767,0.25208501876374534,0.6354112813256781
avqa,mqt,1,1,1,1,1,42,Platt Scaling (1D),35.75,14.785571562638172,19.54714094394379,0.22632410803547218,0.6354112813256781
avqa,mqt,1,1,1,1,1,42,Trajectory Platt (5D),35.75,14.718491427600384,19.548239164054397,0.2263272996320468,0.6354112813256781
avqa,mqt,1,1,1,1,1,43,Naive Confidence (NC),35.75,30.121228917036202,28.307892678771175,0.36713712619227373,0.5726374792522653
avqa,mqt,1,1,1,1,1,43,Temperature Scaling (TS),35.75,16.412771842977424,20.79286975269256,0.25632538288898987,0.5726374792522653
avqa,mqt,1,1,1,1,1,43,Platt Scaling (1D),35.75,11.309551511446985,16.300344760487047,0.23029005451633233,0.5726374792522653
avqa,mqt,1,1,1,1,1,43,Trajectory Platt (5D),35.75,11.644195698201656,16.295824624598026,0.23028066259175123,0.5726374792522653
avqa,mqt,1,1,1,1,1,44,Naive Confidence (NC),35.75,27.832282080315053,27.03754046466202,0.3540489916152873,0.5862969715109794
avqa,mqt,1,1,1,1,1,44,Temperature Scaling (TS),35.75,16.278862820548774,22.38419430436506,0.2546449005086855,0.5862969715109794
avqa,mqt,1,1,1,1,1,44,Platt Scaling (1D),35.75,11.877106668253298,17.951738157372777,0.2290081064628341,0.5862969715109794
avqa,mqt,1,1,1,1,1,44,Trajectory Platt (5D),35.75,11.877276927232744,17.95148721337318,0.22900319196557703,0.5862969715109794
avqa,mqt,1,1,1,1,1,45,Naive Confidence (NC),35.75,31.178930588997904,30.544832595624033,0.36450013314564067,0.5900791815188702
avqa,mqt,1,1,1,1,1,45,Temperature Scaling (TS),35.75,16.547793402698105,22.97236536356259,0.25566100614140147,0.5900791815188702
avqa,mqt,1,1,1,1,1,45,Platt Scaling (1D),35.75,12.701062277031157,18.017457594276625,0.2287247535515442,0.5900791815188702
avqa,mqt,1,1,1,1,1,45,Trajectory Platt (5D),35.75,13.32445430010557,18.016663424670696,0.22872001892019664,0.5900791815188702
avqa,mqt,1,1,1,1,1,46,Naive Confidence (NC),35.75,30.90606060437858,31.132198428735137,0.3540890357943114,0.6006911376561181
avqa,mqt,1,1,1,1,1,46,Temperature Scaling (TS),35.75,16.249566859941904,23.13556528740165,0.25305318746031324,0.6006911376561181
avqa,mqt,1,1,1,1,1,46,Platt Scaling (1D),35.75,11.522502860546966,16.341736697817463,0.22668633183295733,0.6006911376561181
avqa,mqt,1,1,1,1,1,46,Trajectory Platt (5D),35.75,11.521616697311398,16.343802079558372,0.2266884701519949,0.6006911376561181
avqa,mqt,2,9,9,10,9,42,Naive Confidence (NC),39.5,29.729855377227064,31.09309739992022,0.3487161130662288,0.6021811905010985
avqa,mqt,2,9,9,10,9,42,Temperature Scaling (TS),39.5,13.125095646214572,18.844391529733347,0.2529203819386978,0.6021811905010985
avqa,mqt,2,9,9,10,9,42,Platt Scaling (1D),39.5,3.107189845453864,15.668671964842677,0.2359063208073151,0.6021811905010985
avqa,mqt,2,9,9,10,10,42,Trajectory Platt (5D),39.5,6.552355237305164,7.607597440481186,0.2343490517315815,0.5899675698294801
avqa,mqt,2,9,9,10,9,43,Naive Confidence (NC),39.5,29.30029404629022,28.079435122199353,0.35745033667845055,0.570718694424103
avqa,mqt,2,9,9,10,9,43,Temperature Scaling (TS),39.5,12.999395387730345,17.125846062768073,0.2547252793270166,0.570718694424103
avqa,mqt,2,9,9,10,9,43,Platt Scaling (1D),39.5,7.4391267970457555,13.494278418124608,0.23801580189170998,0.570718694424103
avqa,mqt,2,9,9,10,10,43,Trajectory Platt (5D),39.5,5.872945819050075,9.722185362130404,0.2289425631751147,0.6070980228057329
avqa,mqt,2,9,9,10,9,44,Naive Confidence (NC),39.5,28.230976807884872,28.453547338955104,0.3427085308893251,0.60105659587823
avqa,mqt,2,9,9,10,9,44,Temperature Scaling (TS),39.5,13.154978492130127,18.073662971606833,0.2539756618382687,0.60105659587823
avqa,mqt,2,9,9,10,9,44,Platt Scaling (1D),39.5,4.122188746201813,14.243181276760247,0.2368658987411704,0.60105659587823
avqa,mqt,2,9,9,10,10,44,Trajectory Platt (5D),39.5,5.367971792817114,7.7383232191205025,0.2216561447191066,0.6548017575060152
avqa,mqt,2,9,9,10,9,45,Naive Confidence (NC),39.5,29.583548530470583,30.04021830810234,0.35291595570840756,0.5956820797154514
avqa,mqt,2,9,9,10,9,45,Temperature Scaling (TS),39.5,13.20273222260752,21.929790940019554,0.25418673816194326,0.5956820797154514
avqa,mqt,2,9,9,10,9,45,Platt Scaling (1D),39.5,8.460694493791857,17.93735532712752,0.23687957361827855,0.5956820797154514
avqa,mqt,2,9,9,10,10,45,Trajectory Platt (5D),39.5,4.143948931246993,8.575602632015945,0.22662309862421323,0.6453865467099069
avqa,mqt,2,9,9,10,9,46,Naive Confidence (NC),39.5,31.270212588831782,30.877330763265487,0.34670756190658836,0.5932236635631343
avqa,mqt,2,9,9,10,9,46,Temperature Scaling (TS),39.5,13.200979951279237,20.85707546347308,0.25478274678697216,0.5932236635631343
avqa,mqt,2,9,9,10,9,46,Platt Scaling (1D),39.5,5.938774165857465,18.672484564929007,0.23761248479013714,0.5932236635631343
avqa,mqt,2,9,9,10,10,46,Trajectory Platt (5D),39.5,4.7522264271974555,5.390554651618004,0.22336387943492744,0.6495710848415106
avqa,mqt,3,36,36,46,36,42,Naive Confidence (NC),43.25,28.296214845031496,27.45330148562789,0.3401712519821504,0.5927019938376918
avqa,mqt,3,36,36,46,36,42,Temperature Scaling (TS),43.25,9.85354758472529,15.419740403018366,0.25365811574665637,0.5927019938376918
avqa,mqt,3,36,36,46,36,42,Platt Scaling (1D),43.25,12.376280217645878,15.149963594655382,0.24414326466961342,0.5927019938376918
avqa,mqt,3,36,36,46,46,42,Trajectory Platt (5D),43.25,6.090649925172328,9.48076827824116,0.23448429299019552,0.6290392401517659
avqa,mqt,3,36,36,46,36,43,Naive Confidence (NC),43.25,31.660863970406357,29.450921942479912,0.35266924626860885,0.5838404929846451
avqa,mqt,3,36,36,46,36,43,Temperature Scaling (TS),43.25,10.239359823556565,16.69033892067085,0.25452840714350233,0.5838404929846451
avqa,mqt,3,36,36,46,36,43,Platt Scaling (1D),43.25,11.961446254491873,15.254862898126891,0.24424821411465333,0.5838404929846451
avqa,mqt,3,36,36,46,46,43,Trajectory Platt (5D),43.25,4.7901878990232944,6.563064094632864,0.2203112333754892,0.6832777367523108
avqa,mqt,3,36,36,46,36,44,Naive Confidence (NC),43.25,31.325310449115936,30.558705869130787,0.3670072022735116,0.5579689847470144
avqa,mqt,3,36,36,46,36,44,Temperature Scaling (TS),43.25,10.299255181162396,15.479727743859309,0.256364541045951,0.5579689847470144
avqa,mqt,3,36,36,46,36,44,Platt Scaling (1D),43.25,9.810224273462078,12.766704104177476,0.2463663662991005,0.5579689847470144
avqa,mqt,3,36,36,46,46,44,Trajectory Platt (5D),43.25,6.547051804140211,8.193133002147079,0.2283743568467797,0.6509892796210945
avqa,mqt,3,36,36,46,36,45,Naive Confidence (NC),43.25,29.191921259276565,29.013350482098755,0.34955005016038193,0.5778055053347253
avqa,mqt,3,36,36,46,36,45,Temperature Scaling (TS),43.25,10.006704704139144,17.440665280064476,0.2548329316551376,0.5778055053347253
avqa,mqt,3,36,36,46,36,45,Platt Scaling (1D),43.25,13.332077826103017,15.85768213244568,0.24516631186815463,0.5778055053347253
avqa,mqt,3,36,36,46,46,45,Trajectory Platt (5D),43.25,5.359133195132018,8.343177665024996,0.2195273253965771,0.689923862392096
avqa,mqt,3,36,36,46,36,46,Naive Confidence (NC),43.25,27.932536765001714,27.40431238617748,0.35281690443441394,0.5663721321076621
avqa,mqt,3,36,36,46,36,46,Temperature Scaling (TS),43.25,9.71773342383996,16.055673873963464,0.25476211959450723,0.5663721321076621
avqa,mqt,3,36,36,46,36,46,Platt Scaling (1D),43.25,10.811405965830009,15.652405275505272,0.24571995728321924,0.5663721321076621
avqa,mqt,3,36,36,46,46,46,Trajectory Platt (5D),43.25,6.277824394404889,9.94583673775196,0.23397374386607234,0.6332153497491787
avqa,mqt,4,144,144,190,144,42,Naive Confidence (NC),46.75,25.41498346440494,25.76067735813558,0.32094499879696287,0.609512691119982
avqa,mqt,4,144,144,190,144,42,Temperature Scaling (TS),46.75,6.564421453154087,17.523382477602283,0.2510027911271579,0.609512691119982
avqa,mqt,4,144,144,190,144,42,Platt Scaling (1D),46.75,7.832248186478141,15.737614836384312,0.24685212158434208,0.609512691119982
avqa,mqt,4,144,144,190,190,42,Trajectory Platt (5D),46.75,6.121293107047676,8.996391901746392,0.23036802079591304,0.6755040044186688
avqa,mqt,4,144,144,190,144,43,Naive Confidence (NC),46.75,28.727255824021995,28.215491252951324,0.34361914362544577,0.5873691345936581
avqa,mqt,4,144,144,190,144,43,Temperature Scaling (TS),46.75,6.797676029266353,13.211100256820801,0.2513114702524535,0.5873691345936581
avqa,mqt,4,144,144,190,144,43,Platt Scaling (1D),46.75,4.053343961353187,14.066204396431822,0.24674653319198683,0.5873691345936581
avqa,mqt,4,144,144,190,190,43,Trajectory Platt (5D),46.75,4.22378061152995,6.655582485720515,0.22920965883157396,0.6643318018628708
avqa,mqt,4,144,144,190,144,44,Naive Confidence (NC),46.75,26.710091261658818,26.77898996928707,0.316883391828144,0.6291079812206573
avqa,mqt,4,144,144,190,144,44,Temperature Scaling (TS),46.75,7.524379387469546,14.859718295018135,0.24899182784272217,0.6291079812206573
avqa,mqt,4,144,144,190,144,44,Platt Scaling (1D),46.75,3.6238806954135936,13.917419116431484,0.24458329554607922,0.6291079812206573
